Market,Date,Variety,Grade,Arrivals,Unit,Min,Max,Modal,District
BIDAR,25/02/2021,CR 1009 (COARSE) BOILED,AVERAGE,110,Quintal,3900,5400,4500,Bidar
BIDAR,26/02/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,01/03/2021,BROKEN RICE,AVERAGE,120,Quintal,2250,2650,2400,Bidar
BIDAR,02/03/2021,BROKEN RICE,AVERAGE,100,Quintal,2250,2650,2450,Bidar
BIDAR,03/03/2021,BROKEN RICE,AVERAGE,110,Quintal,2250,2650,2450,Bidar
BIDAR,04/03/2021,BROKEN RICE,AVERAGE,100,Quintal,2250,2650,2450,Bidar
BIDAR,05/03/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,06/03/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,08/03/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,09/03/2021,BROKEN RICE,AVERAGE,90,Quintal,2200,2600,2400,Bidar
BIDAR,10/03/2021,BROKEN RICE,AVERAGE,90,Quintal,2200,2600,2400,Bidar
BIDAR,15/03/2021,BROKEN RICE,AVERAGE,90,Quintal,2200,2600,2400,Bidar
BIDAR,16/03/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,17/03/2021,BROKEN RICE,AVERAGE,110,Quintal,2100,2700,2300,Bidar
BIDAR,18/03/2021,BROKEN RICE,AVERAGE,200,Quintal,2000,2600,2200,Bidar
BIDAR,19/03/2021,BROKEN RICE,AVERAGE,200,Quintal,1800,2600,2400,Bidar
BIDAR,20/03/2021,BROKEN RICE,AVERAGE,250,Quintal,1800,2600,2300,Bidar
BIDAR,22/03/2021,BROKEN RICE,AVERAGE,150,Quintal,1900,2700,2500,Bidar
BIDAR,23/03/2021,BROKEN RICE,AVERAGE,100,Quintal,2100,2600,2400,Bidar
BIDAR,25/03/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,26/03/2021,BROKEN RICE,AVERAGE,90,Quintal,2200,2700,2300,Bidar
BIDAR,27/03/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,01/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,02/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,130,Quintal,3900,5400,4500,Bidar
BIDAR,03/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,04/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,110,Quintal,3900,5400,4500,Bidar
BIDAR,05/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,125,Quintal,3900,5400,4500,Bidar
BIDAR,06/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,08/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5400,4500,Bidar
BIDAR,09/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,10/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,15/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,16/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5400,4500,Bidar
BIDAR,17/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3800,5300,4400,Bidar
BIDAR,18/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,250,Quintal,3600,5200,4200,Bidar
BIDAR,19/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,325,Quintal,3800,5300,4400,Bidar
BIDAR,20/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,350,Quintal,3900,5400,4600,Bidar
BIDAR,22/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,250,Quintal,4000,5600,4600,Bidar
BIDAR,23/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,125,Quintal,3900,5400,4400,Bidar
BIDAR,25/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5400,4500,Bidar
BIDAR,26/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,110,Quintal,3900,5400,4500,Bidar
BIDAR,27/03/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,01/04/2021,BROKEN RICE,AVERAGE,125,Quintal,2200,2600,2400,Bidar
BIDAR,03/04/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,05/04/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,06/04/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,07/04/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,08/04/2021,BROKEN RICE,AVERAGE,150,Quintal,1800,2600,2400,Bidar
BIDAR,09/04/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,10/04/2021,BROKEN RICE,AVERAGE,110,Quintal,2000,2600,2400,Bidar
BIDAR,15/04/2021,BROKEN RICE,AVERAGE,120,Quintal,2250,2600,2400,Bidar
BIDAR,16/04/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,17/04/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,19/04/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,20/04/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,22/04/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,23/04/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,01/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5400,4500,Bidar
BIDAR,03/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,125,Quintal,3900,5400,4500,Bidar
BIDAR,05/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5400,4500,Bidar
BIDAR,06/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,07/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3300,5400,4500,Bidar
BIDAR,08/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,250,Quintal,3800,5300,4300,Bidar
BIDAR,09/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,120,Quintal,3800,5400,4300,Bidar
BIDAR,10/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5400,4300,Bidar
BIDAR,15/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5400,4500,Bidar
BIDAR,16/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5400,4500,Bidar
BIDAR,17/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5400,4500,Bidar
BIDAR,19/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,175,Quintal,3900,5400,4500,Bidar
BIDAR,20/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,120,Quintal,3900,5400,4500,Bidar
BIDAR,22/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,125,Quintal,3900,5400,4500,Bidar
BIDAR,23/04/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5400,4500,Bidar
BIDAR,04/05/2021,BROKEN RICE,AVERAGE,150,Quintal,2100,2600,2400,Bidar
BIDAR,05/05/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,06/05/2021,BROKEN RICE,AVERAGE,150,Quintal,2200,2600,2400,Bidar
BIDAR,07/05/2021,BROKEN RICE,AVERAGE,105,Quintal,2200,2600,2400,Bidar
BIDAR,25/05/2021,BROKEN RICE,AVERAGE,150,Quintal,2200,2600,2400,Bidar
BIDAR,26/05/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,27/05/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2700,2400,Bidar
BIDAR,28/05/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,29/05/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,31/05/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,04/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,250,Quintal,3900,5500,4500,Bidar
BIDAR,05/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,160,Quintal,3900,5500,4500,Bidar
BIDAR,06/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,200,Quintal,3900,5500,4500,Bidar
BIDAR,07/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,160,Quintal,3900,5500,4500,Bidar
BIDAR,25/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,250,Quintal,3900,5600,4600,Bidar
BIDAR,26/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,160,Quintal,3900,5600,4500,Bidar
BIDAR,27/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,160,Quintal,3900,5600,4600,Bidar
BIDAR,28/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5600,4600,Bidar
BIDAR,29/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,160,Quintal,3800,5600,4500,Bidar
BIDAR,31/05/2021,CR 1009 (COARSE) BOILED,AVERAGE,200,Quintal,3900,5600,4500,Bidar
BIDAR,01/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,02/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,03/06/2021,BROKEN RICE,AVERAGE,125,Quintal,2200,2600,2400,Bidar
BIDAR,04/06/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,05/06/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,07/06/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,08/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,09/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,11/06/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,12/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,14/06/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,15/06/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,16/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,17/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,18/06/2021,BROKEN RICE,AVERAGE,110,Quintal,2000,2600,2400,Bidar
BIDAR,21/06/2021,BROKEN RICE,AVERAGE,150,Quintal,2200,2600,2400,Bidar
BIDAR,22/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2000,2600,2400,Bidar
BIDAR,23/06/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2400,2400,Bidar
BIDAR,25/06/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,26/06/2021,BROKEN RICE,AVERAGE,115,Quintal,2200,2600,2400,Bidar
BIDAR,28/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,29/06/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,30/06/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,01/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5600,4500,Bidar
BIDAR,02/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5600,4500,Bidar
BIDAR,03/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,180,Quintal,3900,5600,4600,Bidar
BIDAR,04/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5600,4500,Bidar
BIDAR,05/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,160,Quintal,3900,4600,4500,Bidar
BIDAR,07/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,160,Quintal,3900,5500,4500,Bidar
BIDAR,08/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,120,Quintal,3900,5600,4600,Bidar
BIDAR,09/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,120,Quintal,3900,5600,4500,Bidar
BIDAR,11/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5600,4500,Bidar
BIDAR,12/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5600,4500,Bidar
BIDAR,14/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,145,Quintal,3300,5600,4500,Bidar
BIDAR,15/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5600,4500,Bidar
BIDAR,16/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,145,Quintal,3800,5600,4500,Bidar
BIDAR,17/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5600,4500,Bidar
BIDAR,18/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5600,4500,Bidar
BIDAR,21/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,180,Quintal,3900,5600,4500,Bidar
BIDAR,22/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5600,4500,Bidar
BIDAR,23/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,100,Quintal,3900,5600,4500,Bidar
BIDAR,25/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,145,Quintal,3900,5600,4500,Bidar
BIDAR,26/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,130,Quintal,3900,5600,4500,Bidar
BIDAR,28/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5600,4500,Bidar
BIDAR,29/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,125,Quintal,3900,5500,4500,Bidar
BIDAR,30/06/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3850,5500,4400,Bidar
BIDAR,01/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,02/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,03/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,05/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,06/07/2021,BROKEN RICE,AVERAGE,120,Quintal,2200,2600,2400,Bidar
BIDAR,07/07/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,08/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,10/07/2021,BROKEN RICE,AVERAGE,115,Quintal,2200,2700,2400,Bidar
BIDAR,13/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,14/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,15/07/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,16/07/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,17/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,19/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,20/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2700,2400,Bidar
BIDAR,22/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,23/07/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,24/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,26/07/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2700,2400,Bidar
BIDAR,27/07/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2700,2400,Bidar
BIDAR,28/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2700,2400,Bidar
BIDAR,29/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2700,2400,Bidar
BIDAR,30/07/2021,BROKEN RICE,AVERAGE,100,Quintal,2200,2600,2400,Bidar
BIDAR,31/07/2021,BROKEN RICE,AVERAGE,110,Quintal,2200,2600,2400,Bidar
BIDAR,01/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,160,Quintal,3900,5600,4500,Bidar
BIDAR,02/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,145,Quintal,3900,5500,4500,Bidar
BIDAR,03/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5500,4500,Bidar
BIDAR,05/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5500,4500,Bidar
BIDAR,06/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,160,Quintal,3900,5500,4500,Bidar
BIDAR,07/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,125,Quintal,3900,5500,4500,Bidar
BIDAR,08/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,120,Quintal,3900,5500,4500,Bidar
BIDAR,10/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5600,4500,Bidar
BIDAR,13/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5600,4500,Bidar
BIDAR,14/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5600,4500,Bidar
BIDAR,15/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5600,4500,Bidar
BIDAR,16/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3000,5600,4500,Bidar
BIDAR,17/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,150,Quintal,3900,5500,4500,Bidar
BIDAR,19/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,140,Quintal,3900,5500,4500,Bidar
BIDAR,20/07/2021,CR 1009 (COARSE) BOILED,AVERAGE,135,Quintal,3900,5600,4500,Bidar
